tag;artist_song;bpm_median;bpm_std;centroid_mean;centroid_std;onset_regular;onset_strength_mean;onset_strength_std;self-correlation;spectral_contrast_mean;spectral_contrast_std;spectral_flux_mean;spectral_flux_std;spectral_rolloff_mean;spectral_rolloff_std;spectral_bandwidth_mean;spectral_bandwidth_std;volume_mean;volume_std;zero_cross;cepstral_mean1;cepstral_mean2;cepstral_mean3;cepstral_mean4;cepstral_mean5;cepstral_mean6;cepstral_mean7;cepstral_mean8;cepstral_mean9;cepstral_mean10;cepstral_std1;cepstral_std2;cepstral_std3;cepstral_std4;cepstral_std5;cepstral_std6;cepstral_std7;cepstral_std8;cepstral_std9;cepstral_std10
sad;Lord_Huron_The_Night_We_Met;172.265625;42.6111914131;1398.91248321;371.973571675;0.493;0.325290192995;0.129791073975;117.704;6.52841;3.03177;5.16824;5.92641;4437.14583314;1193.5742807;1573.67597203;342.012288884;-11.4326;15.7404;0.065;-133.224314526;157.024983918;-34.9012741386;30.496649443;-3.89654373512;-4.99475194317;-3.58549085545;-11.35328184;-21.948735991;-5.03957209673;50.3579675333;24.4562853298;17.4863587823;14.9520094597;11.9270095385;9.86962598621;11.8332886728;9.37984737645;10.0052548635;12.1348268394
sad;Lorde_Liability;129.19921875;34.7418688123;1837.68012864;1311.37154483;0.901;0.315302053494;0.16479241789;116.479;4.28981;2.77773;4.38533;6.97914;6541.45717521;3073.85999345;2165.8742056;859.301916675;-13.8445;14.5221;0.078;-174.494538059;106.901422268;34.6990174239;33.3082230372;5.44110475442;-2.11569951422;4.3003896813;-10.0178408249;-2.29854249544;-5.4504959039;104.744293525;49.925633447;29.7766798329;20.3614456065;14.1362884668;18.2448214201;14.0408303561;15.713531305;13.5633797194;11.4147702456
sad;Lou_Reed_Walk_On_The_Wild_Side_Lyrics_in_Description_;103.359375;4.89200256394;3012.1436422;978.416925955;0.476;0.326509113182;0.154557078433;42.531;2.98608;1.40986;1.78606;2.56062;8630.90273369;790.494919606;2895.99235637;297.481479151;-9.3502;11.8323;0.1;-149.620753801;56.1644076888;35.1620182674;51.1184386895;8.99720381653;18.7484455983;3.01315658298;7.71411978097;-2.66112483585;5.8838990978;58.6128496095;32.4242765994;16.3145312838;20.7374648277;13.6300373553;11.9498409085;10.219282607;9.5326645939;7.91588212148;8.166884016
sad;Love_Is_War_RUNAGROUND_Original_on_iTunes;117.453835227;29.0695371537;2391.46472874;1066.90464851;1.148;0.221330216164;0.0987311499266;512.913;6.2819;1.75976;4.92308;6.20142;7818.05243511;2103.89576315;2602.44904832;712.645462014;-6.47099;12.9131;0.083;-62.6869107865;108.183782591;9.66356853685;11.4463861767;8.9953675837;11.1341734724;1.31342236921;7.62296472246;-3.21077549644;4.80999255144;36.2464006707;31.5642360934;16.6480167686;11.855226221;15.1524083982;8.69200174084;8.8008242946;9.85025382964;10.5217821609;7.07515836696
sad;Low_Plastic_Cup_OFFICIAL_VIDEO_;172.265625;55.5481663442;928.274045498;590.249972505;0.568;0.307091403513;0.177972042446;242.212;4.59812;1.68768;4.00802;3.43719;4114.27901008;2207.04645334;1573.93097021;563.648980559;-18.9142;15.2654;0.028;-192.324617199;156.363569074;30.3319809408;31.786604282;6.46620033398;20.0650475724;10.8252640486;3.96930799186;1.90948576129;8.51205643549;84.3856658214;32.5901162918;21.9290713073;14.8176608096;14.4983002544;8.07106690795;9.75653065195;8.74077234608;9.54983985792;9.14572687195
sad;Lower_Than_Atlantis_Another_Sad_Song;80.7495117188;34.965140632;2050.67366157;995.971770099;0.713;0.283614905959;0.151081743198;20.889;3.5283;2.57111;1.89712;4.13808;6878.29621017;1830.11236397;2212.0267888;540.091911259;-12.5487;14.9572;0.101;-189.343509818;104.283377376;-15.1438799049;15.9931194158;20.4838336811;-7.22508606246;-7.22508838808;9.39950076623;-9.23829555324;2.07770609171;83.5262671055;38.8515040335;20.8313033029;17.2600508843;15.6777260688;13.7579800423;10.8945551905;9.06906197635;10.9827057623;8.26309749191
sad;Luca_Fogale_Heat_and_Dark;86.1328125;55.3802435709;1359.47159107;985.176598883;1.199;0.339866302982;0.181852505759;42.096;3.26899;2.47593;2.31588;4.82024;4919.87450633;3568.17697337;1618.3088517;1117.59729792;-17.4433;15.4746;0.057;-254.880799106;119.429241015;44.204468069;21.3037042945;11.212549374;7.24176941045;-17.6331757541;-3.90591293438;-14.8395189524;-15.5456040743;137.649166013;40.5231785805;38.4772772187;24.4109462819;15.1952516629;19.9054923888;11.4100663958;14.6663338331;13.3688483064;14.0565237319
sad;Luca_Fogale_Used_To_Be;86.1328125;52.9305444065;1248.15748892;930.240684716;0.614;0.322050440135;0.196078092459;105.816;3.02564;2.29618;2.19019;3.9499;4629.16376664;3180.29703237;1591.58840155;928.740845244;-18.7139;14.1664;0.042;-235.816440236;133.545860182;29.2214245941;15.420221405;15.3072754212;14.0925078947;1.06725619399;5.8745774097;-4.57943020885;-1.84695572929;118.520683431;37.968679017;26.1901208745;15.6273513591;13.2567166592;12.2217832253;14.4376174709;9.27806056319;8.91787394739;7.93259216955
sad;Luca_Fogale_Villains;95.703125;34.5311516402;1383.42486038;1011.17430417;0.692;0.300776778482;0.150662226757;55.593;2.95004;2.19734;1.88794;3.40487;5115.99787061;3153.9299287;1716.90619715;915.8178535;-19.8789;14.4973;0.053;-234.434103818;134.278820092;26.1145872341;8.99301691109;9.77894129007;6.23947742715;-12.726208963;-10.592444737;-16.983168023;-14.890397096;109.808005708;34.764739406;25.2724766263;19.5539821113;16.4180432662;9.85702754222;11.2939933942;10.1947756882;8.51076830684;8.54808160315
sad;Lucy_Schwartz_Gone_Away;64.599609375;24.0141999188;1337.64426402;679.17603519;0.589;0.311732972978;0.164624662144;42.33;3.14981;1.74462;1.57863;2.48679;4522.34133268;2275.49187833;1565.60717178;641.711531986;-19.6587;14.9308;0.062;-232.97229192;152.737072921;-7.27976819159;-6.88165245029;-12.7380436957;-15.713539427;-12.0966244101;-27.7948113575;-16.5378517781;-12.0489741432;69.4953612964;40.87888476;25.6909498659;18.8717079213;14.7542783636;14.7997626996;14.6370748128;12.5203795779;10.4749830492;9.96779163985
sad;Lukas_Graham_7_Years_OFFICIAL_MUSIC_VIDEO_;117.453835227;11.7058480979;2224.20681784;936.660325084;0.751;0.327797936283;0.16601250544;271.351;7.71577;2.87771;9.73062;13.6755;7395.01185138;1595.9484807;2403.04736742;545.36952012;-4.74804;14.2387;0.081;-68.980602243;106.038853344;5.20246373832;22.995353263;7.37841728406;5.2995808509;1.54491562361;10.8776279108;-8.32399698715;11.9543274883;59.1141213956;33.4994758566;24.1388723835;15.6027881189;13.8930525032;13.1925265741;13.053565796;11.6101717644;10.953683208;12.5564711014
sad;Lukas_Graham_Better_Than_Yourself_OFFICIAL_AUDIO_;117.453835227;47.561551689;1970.02931924;855.096733594;0.695;0.345055602252;0.157430196792;858.55;7.36354;2.75691;9.30422;12.9139;6961.81704388;1948.3057152;2242.8966715;557.502241137;-7.82071;13.9042;0.067;-71.2819395257;117.123446258;-0.565312824108;19.4604442346;12.6777661008;2.1043173998;7.23949669427;13.1332275442;0.823798533595;6.83223312293;53.8414534408;30.9528754259;15.4719918375;13.8639937707;14.2442727626;14.3054824733;11.577667652;9.1267580633;12.5031393223;9.21251733093
sad;Luke_Cusato_Breathe_Heroic_;117.453835227;50.749847116;1676.37633537;822.643652727;1.222;0.287129981585;0.133434176542;43.634;3.88561;2.94768;2.97481;4.90782;6157.52753702;2623.57793159;1989.89041205;741.278703687;-14.8641;15.1033;0.07;-218.837897534;120.46373604;8.06883051708;-6.85043683467;4.2536349704;-9.35612372723;-22.8189408701;1.86250562548;-15.6080273717;-11.6956334221;102.091416559;44.591326629;18.8931340832;15.6362529515;12.8848268672;12.3011605431;13.3328437612;12.2730595375;10.2032977785;11.5808341064
sad;Lupe_Fiasco_Guy_Sebastian_Battle_Scars_Official_Music_Video_;135.999177632;40.2425020663;2888.67596453;941.665603272;0.528;0.333257552614;0.131171547656;43.689;4.01207;1.12256;2.94593;2.93104;8633.42098119;845.18162118;2807.19004151;349.02178185;-7.27982;12.8413;0.139;-95.9242261901;74.5178968943;9.597172372;14.4874466906;2.72330351753;15.3611558331;-4.40222518263;6.8797339849;-2.38246185919;7.88439521499;42.9672718528;29.4825860356;20.9790204466;13.7019670687;11.3091491916;9.52372580647;10.2004037183;8.8156970916;10.3184132687;8.9336130244
sad;M83_Wait_Official_Video_;143.5546875;25.6877506201;1429.02556051;533.077286975;0.341;0.37888304192;0.158570479046;57.243;3.85732;2.16068;1.53172;2.62901;6281.74025081;1567.89025935;2063.75160167;435.071128136;-15.5752;14.0246;0.045;-177.195969261;124.919819;12.4828806594;24.5606509129;5.31228701024;19.599920363;-5.4069339205;0.816483605138;-6.82154116614;-2.79894235479;76.3139498713;26.7656512798;11.8286469179;13.6534336887;14.9666146453;8.64920732891;9.74841229301;9.47638390837;7.03174323391;10.6420308528
sad;MacKenzie_Bourg_Top_3_Revealed_Hallelujah_AMERICAN_IDOL;161.499023438;43.3564449547;2054.30846374;781.474840179;0.834;0.27669405494;0.154802069886;3.169;0.85028;0.605812;0.223548;0.384181;6733.56259125;1977.01927297;2133.55229013;571.194524612;-24.893;14.7003;0.079;-303.544770835;110.007543917;-2.89630329579;2.2363395966;-6.70279754082;-4.80417899592;-11.516673429;0.680004199872;-16.3013091894;0.695677777107;78.9805651666;35.7940536678;25.0759187521;16.8140415363;14.2223480841;13.0216748085;14.4694500137;11.4394413211;12.7332324265;11.3846130443
sad;MACKLEMORE_RYAN_LEWIS_SAME_LOVE_feat_MARY_LAMBERT_OFFICIAL_VIDEO_;112.347146739;36.0464719727;2057.23329803;1175.87963084;0.615;0.338451817104;0.154532814068;97.752;4.30593;2.31986;5.71073;12.6472;6725.46420726;2325.28986515;2175.31187608;646.885954026;-10.6327;13.5941;0.103;-142.505332893;106.784195302;1.53270948915;12.9235484251;7.06213748146;3.15334097167;-7.47334810473;-3.71171727951;-3.30382742916;-5.5288390002;65.8691111398;54.5281885814;29.5315699681;20.3736194563;20.5317269546;13.6899752301;13.2208665302;13.3812271278;12.2213568865;12.0809883534
sad;Mad_World_Michael_Andrews_ft_Gary_Jules_Lyrics_;129.19921875;40.8619852036;957.458706584;502.009813164;0.78;0.303548950017;0.126277245282;84.388;3.48641;1.62759;2.4185;3.1226;3645.79749392;1889.49190862;1333.57183098;504.627629013;-20.993;13.9135;0.043;-232.362444698;167.824361685;19.6280602327;12.5947229047;-13.1908602384;-4.07550240657;-23.0586435106;-9.93807587805;-6.19219454251;-7.69563504648;62.5026442233;39.3329348538;23.7773981851;23.8157929684;14.8286770485;13.6076911229;13.9276667392;11.2856315736;9.5561861107;10.481977105
sad;Maggie_Lindemann_Couple_of_Kids_Audio_;103.359375;26.8426001;1607.37021158;795.284486776;0.666;0.416263312132;0.174033566457;259.474;9.32269;2.69731;6.63781;7.0182;5246.17814359;2689.1681017;1742.8037615;785.203400928;-10.0846;17.1605;0.092;-57.8285928169;152.845062756;-16.4685860713;9.15116956746;1.33574464072;4.92553492721;-1.65584672695;3.44606251103;1.96683036526;-2.59826799033;71.077177156;55.7145828;20.6662412527;16.9203658191;14.0984138747;11.2154601903;10.4989496621;10.4987221921;8.46396199768;9.17562992043
sad;MaJLo_Escape;143.5546875;35.8957527645;1092.0553873;661.312595146;0.779;0.387621585605;0.164534196723;92.449;3.57124;1.4729;1.70078;2.59216;4957.99190014;2324.67582435;1732.80016676;607.722056246;-20.3675;15.2693;0.053;-180.162820478;143.995648475;2.38199189292;17.1166852039;3.59662984276;2.30757388961;-8.40770696368;-4.22776614413;-11.4949683841;-5.85030684515;53.3111327764;39.8545324057;18.0630033747;14.7084184882;13.8352782023;9.93435885072;8.83089920496;9.51636569514;9.57268850075;7.63845633835
sad;Major_Lazer_Cold_Water_feat_Justin_Bieber_M_;117.453835227;37.5432922823;2024.51569078;984.534193826;1.06;0.258710095307;0.10960772201;1706.873;7.07189;3.8268;8.79849;11.6033;6790.03257287;2608.84145084;2247.99538286;790.063802931;-8.03254;14.2665;0.053;-86.2613493205;104.949388287;21.742777045;23.0693573231;4.08143680088;4.02618296438;5.53170911779;7.78460503285;-3.11898350469;2.12628669371;107.52219834;29.8056489203;28.1423803985;16.8302516096;11.3378393754;11.3844035397;11.1906352754;12.3083752501;12.9643375406;8.49359924437
sad;Marianas_Trench_Lover_Dearest_with_lyrics;161.499023438;38.5317057302;2424.27128392;799.320427977;0.49;0.209466438249;0.11834221532;41.917;6.17763;3.5806;4.7404;5.90257;6908.99633406;1908.81710561;2247.38873106;602.472924742;-4.12966;16.134;0.1;-133.373582082;106.35732953;-15.7376017652;7.4540839452;0.42197914955;11.4625928249;1.73211626109;10.8286302732;4.42683369577;7.0856764451;136.724215444;25.2860146963;19.3940718679;21.2152977291;13.4908414457;12.7733957574;8.55111908787;8.28449160925;11.895616673;7.84833788157
sad;Marianas_Trench_Say_Anything;172.265625;37.8878110022;3304.08887052;707.065722709;0.774;0.269334714956;0.125502532881;24.285;4.39658;1.2285;2.24591;1.52704;8802.3685183;836.110330588;2808.51782933;336.521619495;-2.07058;12.168;0.191;-56.7578839064;53.96303769;-5.23216400779;27.3005637617;0.844273250908;12.3014139291;0.923474790201;10.0281194906;0.731875078237;5.99921537438;50.7354267744;26.7510328522;21.1862168398;12.0958650743;10.198203907;8.50668635433;9.31398714043;7.69952757321;6.49346097457;7.34170693631
sad;MARINA_AND_THE_DIAMONDS_STARRING_ROLE_ACOUSTIC_;129.19921875;26.2103020575;1822.46641396;845.001879655;0.647;0.341711546937;0.169137973005;15.58;2.28209;1.28681;1.0609;1.42671;5499.27138972;1899.17541153;1745.12738535;476.471019225;-21.0565;15.1152;0.104;-223.743183556;117.934107251;-31.5634514227;-0.782293814381;-5.22484275309;-5.89147721517;-11.371915532;-10.3935193937;-14.7348102044;1.69582091743;78.7735588134;40.0216457127;25.0667460653;17.4470132033;17.2250058749;13.0038110983;13.3812952886;10.1034414647;11.3753709622;12.5141241225
sad;Mario_Let_Me_Love_You;123.046875;36.3274122213;2303.39882324;863.545956343;0.565;0.294957510861;0.145498400093;105.281;3.8008;1.59203;2.80801;2.83733;7380.04608774;1221.22693806;2423.97802524;390.513075912;-10.4673;13.9979;0.083;-119.797983196;83.5010553204;5.30863662397;35.6642751431;-2.58916560333;16.9147588206;-5.02963994959;9.47041943946;-3.22734691842;7.21556078449;53.6517272704;30.3140350826;23.0942503518;15.6496366205;13.1322691691;10.7852315767;10.2020512311;9.47744413807;8.21949515424;7.98589034175
sad;Maroon_5_Sad;112.347146739;20.054981922;1803.78307837;722.431321067;0.541;0.254023145169;0.0889177319609;40.02;4.22888;1.97387;2.33133;2.76745;5857.31869264;1564.71100132;1893.98418303;464.009463908;-14.5087;15.7132;0.074;-172.279832908;126.453066133;-11.6119155907;22.8740310164;-8.5019142866;11.0436417628;-23.0980680503;2.84140464913;-16.4643380872;-1.0938801111;76.7735514662;36.5365346897;20.4129091634;17.4377491378;19.3323593516;13.935504117;14.7778429769;12.2600579128;10.4146843272;10.320474756
sad;Maroon_5_She_Will_Be_Loved_Amex_EveryDay_LIVE_;112.347146739;27.2292647946;1785.18327771;775.383257919;0.606;0.274600674443;0.130765805437;2.595;0.638462;0.342446;0.0736519;0.110451;6250.64020672;1565.1685107;2044.14737957;455.95042097;-29.2545;13.858;0.068;-325.771728365;110.771518829;-19.2398956466;21.3038172761;1.92054621058;10.8268014336;2.09360341856;8.1482074079;2.33772619575;8.07741363412;63.5184872347;28.3163042603;22.3389668666;16.7218213249;14.4674342761;9.98612568267;11.4538384818;13.9209775323;10.4732538714;8.2505998668
sad;Massive_Attack_Teardrop_HQ_;78.3025568182;29.1449550764;1731.55625535;810.387412261;0.585;0.299342623294;0.189855122971;310.702;4.85318;1.85786;8.07987;10.9184;7296.50025902;1299.24391266;2346.5183735;372.55062465;-10.6874;12.5403;0.06;-110.336541788;104.584603437;14.2678520816;26.4490424471;9.92003855924;20.7932377737;7.07102482873;12.0883034243;2.70133413806;8.57020833686;42.8474035772;28.7583808538;18.7108616168;15.4677725511;10.2429279933;12.6658360304;7.54695477414;8.22797085621;6.79769408499;6.84778077863
sad;Mat_Hunsley_Fear_in_the_Fall_Sofar_Leeds;135.999177632;47.8959183161;1478.526216;1110.23034491;0.637;0.293521987718;0.11948246354;8.149;0.883665;0.787034;0.309409;0.764112;5341.27166801;2239.9723423;1844.92142455;605.528385652;-27.967;11.3373;0.054;-377.593014356;111.356335847;28.3143913517;30.6286999186;9.24560445038;-5.08215413023;-26.667445667;-13.3105686713;-13.431912784;-0.415702862844;103.737669746;43.7715535742;32.558421046;20.3096764095;15.3693796298;13.5104216563;15.9898488217;10.5139571322;9.46889145272;9.94407633018
sad;Matchbox_Twenty_Unwell;80.7495117188;37.8966635228;2481.44395353;860.601272269;0.691;0.28357448037;0.135714349476;83.613;6.09541;2.00856;3.97404;3.14404;7872.92273594;1367.58627029;2506.73073746;418.568615436;-4.57683;13.5999;0.127;-41.3129991397;88.0254093618;-9.04646934523;23.0865683525;4.27299224698;11.2543056767;-3.12997838705;4.62992129279;-4.65547916901;7.07973765281;57.3281032622;31.8924937017;18.9938773733;13.4397178494;10.0359353328;9.37401723519;10.4134139294;7.7360832883;8.71697668897;9.50657829165
sad;Matt_McAndrew_Wasted_Love_FULL;112.347146739;31.8896233872;2518.72196119;896.224564482;1.062;0.190169809275;0.0903480813083;3.457;1.82276;0.777601;0.556897;0.494168;6843.89682444;1493.35036157;2224.98401114;399.729517265;-17.238;14.8901;0.126;-209.529844352;99.5114171274;-13.7480522769;27.8710030943;-2.41761452006;16.7546240991;-19.327566826;-7.55876085543;-1.52703268127;1.63520402499;59.6032111259;44.9962561716;21.8568880998;21.6118000992;19.745120169;16.9252904219;13.0364836917;16.6326081382;15.5177058217;13.0977548403
sad;Matt_Simons_Catch_Release;112.347146739;27.350702977;1516.5866439;864.029766739;0.57;0.254197892612;0.107868689133;122.721;5.53188;3.21492;7.40711;10.314;5923.23678892;2144.40354288;2009.4536877;589.987208661;-13.7482;14.5804;0.073;-153.311434754;124.753066982;-2.15632816926;22.4867711982;16.7137362688;4.74386202852;-7.04922730391;-5.38936503099;-1.74194330047;-2.0680803337;88.9595695664;43.0628723225;26.7504832058;25.3083226514;17.9117206451;13.4256185705;15.0241100091;10.2806709054;8.4398446927;11.333623157
sad;Maximillian_Higher;80.7495117188;38.4806878065;1990.76565438;973.98377008;0.634;0.273342808523;0.13613215756;704.218;6.15714;3.13597;12.2779;22.5554;7245.26673249;2206.84201293;2417.81185167;669.477989924;-7.37857;13.199;0.052;-118.210499777;106.887443704;25.7116032573;15.8028508945;12.4275154879;15.0442028024;7.07746416066;13.7148728153;0.719568578382;6.24258161887;87.3906275062;33.0703083287;21.8082511494;15.0993327288;15.3692084162;13.3610843869;12.1984554878;11.786004534;11.6397539095;10.6849359008
sad;Maybe_Maybe_Cam_Nacson;135.999177632;47.5740075086;2033.02067369;1020.79541759;1.247;0.275963224832;0.0943807237397;74.969;5.74317;2.27282;3.99276;5.32833;6629.30839481;1788.10575921;2131.64183994;507.884516003;-10.877;15.1503;0.105;-84.252592326;107.109022502;-10.8314039081;14.7110762449;6.53188759906;-1.77764504265;-1.76860701241;7.65432016162;-8.10914512354;0.824428202954;57.7916818872;32.3728261339;20.8036826397;18.9103841138;11.0914548807;10.6725325683;12.4596445463;9.13408879684;9.59270838785;8.40193797769
sad;Mayday_Parade_Miserable_at_Best_Official_Music_Video;135.999177632;27.9553433674;2223.82217353;1074.37511737;0.697;0.318219294877;0.138445063339;59.122;4.79344;1.44079;2.70699;2.822;8027.0794745;1648.89414171;2506.6622528;532.377459572;-10.3389;13.7861;0.104;-110.598257142;105.763765083;-3.67011538796;3.8204625957;5.32526204673;-16.6069878126;-1.08365441475;-2.84050629946;-6.61849731688;1.29039425681;42.5033150669;39.4045698149;24.393893504;15.4605344745;15.1532459778;13.0395564063;11.4346499631;11.6855514677;11.5699665328;10.5125148723
sad;Mayday_Parade_You_Be_the_Anchor_That_Keeps_My_Feet_On_the_Ground_I_ll_Be_the_Wings_That_;129.19921875;20.583562585;2427.80147229;958.070264736;0.661;0.27346937564;0.105405935478;97.425;8.31499;2.39994;6.69222;7.45677;8029.86641838;1455.15287955;2485.67920563;531.371413439;-2.22612;13.2073;0.133;-38.4060034278;96.3204086304;-27.0628573333;-4.66808379915;0.925462243427;-6.86287613549;-8.09739054447;4.88511013983;-0.152797015509;-1.49214521627;37.4827066307;32.9415608882;21.2700370166;17.669734025;12.5084735134;9.45281398264;10.8832664731;9.2678506688;9.06756190063;8.01214209743
sad;Mayday_Parade_Terrible_Things_Lyrics_Download_Link;151.999080882;27.2848422876;1413.90169198;883.530247215;0.425;0.338695368104;0.146505063811;116.507;4.80191;2.3336;2.58209;4.38432;4328.70497214;2215.57720413;1485.7642775;682.984450541;-16.6128;15.8246;0.072;-175.337478475;170.919059832;-30.2107590095;0.090125934931;0.0495887624229;-4.38102311402;-1.38214503441;-4.42002621095;-11.0155428623;0.476715780993;72.3389592582;37.2789065942;22.5493094402;14.6698864562;12.9321589949;10.8722279483;10.5996203177;10.8193889915;13.8108556836;10.4199290526
sad;Me_Before_You_X_Ambassadors_Unsteady_Erich_Lee_Gravity_Remix_;78.3025568182;43.4965849545;2610.64226675;692.465679747;0.762;0.261856992368;0.122035958684;11.845;2.0399;0.452121;0.500731;0.305944;7780.58491163;843.53197414;2538.43777081;276.00056896;-13.4043;13.2578;0.115;-161.540221921;83.5285081576;-8.91230319883;31.6785977486;4.55771837299;19.6735907846;2.57113736806;16.7451679149;-0.993703348425;10.4216891221;35.2031744017;23.5327591786;12.5744590375;10.6999680171;8.18475502268;6.15389027704;8.33294424703;7.14905351373;8.28228301557;6.21484963097
sad;Melanie_Martinez_training_wheels;112.347146739;31.893482613;2309.62803709;848.392587975;0.658;0.322239399312;0.140587029005;551.067;6.43007;3.19255;6.6413;10.8623;8135.66405683;1345.59518303;2575.18297193;412.088320375;-7.8984;13.2785;0.066;-68.9366521485;105.555004082;20.2030969028;22.2322059847;-0.0426320858556;-0.578011414529;-1.51316953752;-6.77918249814;-1.72789477055;7.80053176451;66.4939028571;24.5868246086;16.2823773645;14.5839958025;13.942899804;11.914283406;12.1316992881;10.3678422278;11.5943624706;11.4616362663
sad;Memphis_May_Fire_Miles_Away_Acoustic_ft_Kellin_Quinn;117.453835227;28.49331895;2210.02222763;1223.36878471;0.602;0.263937447631;0.134599144355;311.914;9.18753;3.75761;13.7962;13.0834;7705.41241204;1623.39892367;2466.28238493;539.467553304;-4.28005;14.0332;0.088;-58.6668659123;101.276887714;9.25627732314;11.1232168548;1.25338409441;6.66816593022;-2.17757917671;1.79995282355;-3.74204285562;0.364964862447;92.4517320661;33.9606619787;20.9522110969;18.2885515276;12.0748130216;11.1527489291;10.0204967104;8.09580077442;8.89121834629;9.74681615493
sad;Message_to_Bears_You_are_a_memory;117.453835227;20.2609465814;1562.43565519;196.899481017;0.651;0.47766434189;0.0853586010537;346.566;3.29446;0.518415;0.316606;0.383523;6911.57706909;516.215803556;2194.70803177;145.739717015;-16.092;13.2677;0.054;-175.26576339;99.0917619293;18.415714386;27.9229078503;-16.8788537283;-4.06783377726;-11.5525089735;-8.83993121451;-25.9994529312;-5.48992074866;18.0864219816;11.8655696386;8.6041026194;9.19931590081;6.33471399048;6.53018324906;8.39726457821;6.47943711906;6.60494193257;6.77881541274
sad;michael_andrews_mad_world;92.28515625;41.1116961825;1302.93436063;678.510334041;0.784;0.327612731566;0.149579735762;130.508;4.49535;2.32014;4.14703;5.77035;4811.71483922;2245.2742553;1684.19085979;573.398225279;-15.7833;13.6753;0.051;-178.405786896;140.16084295;10.567059507;9.16670061134;-16.9739619176;-4.38077062847;-24.001014065;-14.3388969285;-7.26723290004;-14.8990387674;67.2256400968;40.2506299141;21.0866744607;19.1710244872;14.6518998715;13.5162938446;11.5212157201;10.8423957836;8.93877559934;9.20187553081
sad;Michael_Buble_Home_Official_Music_Video_;129.19921875;31.9025890998;1343.13939161;501.752346492;0.656;0.328535303961;0.167700620307;31.01;3.13147;1.38306;1.53688;2.1407;5891.37439695;1663.78227698;1970.29196971;440.873844424;-18.2338;13.9914;0.051;-183.287796918;135.967662381;9.26046798891;23.8703461127;11.6666846284;8.66090604505;-0.186373913575;-0.339439715442;-6.73789284013;3.49844911472;51.7921934822;26.2666621167;18.8805933246;12.2740646795;10.3582304279;8.62962850964;10.5702386721;8.19022462381;9.91788323916;8.04140624697
sad;Michael_Jackson_Human_Nature_HQ;93.994140625;25.7624106533;2841.59769267;790.062927226;0.514;0.25985602693;0.126873124667;29.112;2.67282;1.08795;1.23696;1.64468;9243.71169982;541.659470867;3127.13736659;303.592714749;-10.508;11.4648;0.089;-161.134748293;78.5071807861;49.1303956637;21.5106053662;0.249029222513;4.92214779755;-2.76104281515;3.55050882937;-1.90155785929;2.5872511404;50.1847993459;26.5615849279;19.5794936977;17.5220044581;12.17560384;12.0199410351;10.0035159133;9.10452858006;8.17882219261;8.15002061097
sad;Michael_Schulte_You_Said_You_d_Grow_Old_With_Me_Lyrics_;112.347146739;36.6270325233;1802.35264617;888.344778209;0.663;0.302591158628;0.127703285921;205.281;5.89871;3.50001;6.64177;8.29146;6076.79989594;2071.91785221;1984.48656871;595.204124688;-12.1406;15.2647;0.08;-104.384564552;123.864643113;-10.2172909867;17.4553275553;-3.59470223711;-3.38861580696;-2.64154413763;-0.953643407733;-10.0057052503;-2.59382789144;86.5754223169;35.6743989538;18.0524335619;14.9332019277;13.0483066046;10.7810083413;9.89608111318;10.4765830045;9.40120586229;8.25526310827
sad;MIKA_Happy_Ending_Long_Version_;95.703125;11.4506938762;2005.89982319;831.491654599;0.395;0.284449275241;0.142150122563;15.066;1.48298;0.484441;0.261176;0.280436;7593.30978172;1680.15926074;2400.54794122;505.077370885;-19.0595;13.3518;0.076;-213.176047087;112.66586316;2.98286825361;17.9642180738;16.614081445;1.20153977531;3.76986843197;7.2660986745;-0.642736878762;9.0719876992;48.1589847642;30.8647862034;21.5797700559;12.3016754661;11.4143808749;13.7188557701;9.754935518;9.54950611735;9.7378758732;7.57072801719
sad;Mike_Posner_I_Took_A_Pill_In_Ibiza_Seeb_Remix_Explicit_;103.359375;20.2179820135;2567.6171625;812.009737256;0.531;0.36072034167;0.158308640109;373.268;9.13684;2.89522;13.3018;17.0774;8377.97195514;1056.34529905;2622.6849794;339.76870078;0.601197;12.4181;0.11;-14.2599027742;79.9044626629;-3.44711246368;16.2912250167;3.31182098976;6.00024340523;-4.99542610146;4.5258732127;-2.98565985045;0.655965395154;41.8153504908;30.7977537045;19.0845635435;15.7540205246;11.635695428;9.62134047755;8.90281151501;8.55537629059;7.85851960601;7.62220909966
sad;Miley_Cyrus_Adore_You;117.453835227;39.5702237812;1987.4408132;627.938784768;0.695;0.276834476716;0.142837109153;139.947;5.52861;1.86084;4.83835;6.97636;7413.82684691;1378.20714022;2383.50996757;395.116699812;-9.27816;13.4801;0.088;-77.2866935701;105.685584265;3.84967519411;26.3155402044;-1.3635257363;10.5596552658;3.99332596118;1.99271143064;6.43574272351;9.5653420683;37.1083743611;25.0624541023;14.7238374726;13.5472971288;10.6492433757;9.41629028826;9.23216810141;8.81816427425;8.47066097114;8.75502851205
